"Text","doc_id"
"even meet request see different student dentist prefer competent male","4661"
"although little dishearten first do take personally anymore something patient believe regardless anything","4662"
"past week also complete restoration selective srp patient","4663"
"fortunately everything go smoothly procedure","4664"
"also read crown rpd procedure will begin procedure upcoming week","4665"
"seem like lot didnt learn preclinical course many dental material technique aware","4666"
"thing learn multitask just forte","4667"
"feel like deer headlight anytime really need focus one thing time anything effectively","4668"
"im go try keep mind im prepare clinic good","4669"
"think im really good assistant role circumstance","4670"
"ive work variety job past year since assistanttype role","4671"
"think help work ethic able good deal different people personality able work new setting","4672"
"however think become part nature now comfortable sidekick assistant supporter leader spotlight","4673"
"think may time step outside comfort zone try leader will need less appear one take seriously","4674"
"every thursday without skip beat dr","4675"
"polikoff ask always happy","4676"
"disbelief walk past cubicle","4677"
"like reflex always respond im live dream","4678"
"honestly really true","4679"
"dream every bite get almost barfed take alginate impression late get reprosil stick throughout patient mustache","4680"
"im thankful laugh craziness patient unity clinic let us share triumph frustration","4681"
"spirit thanksgiving absolute favorite holiday think write little article read recently ny time httpwwwnytimescomopinionsundaychoosetobegratefulitwillmakeyouhappierhtml","4682"
"r describe can actually become happy force think thing thankful","4683"
"year now part morning routine make cup coffee think blessing life","4684"
"help carry lot positive energy throughout day","4685"
"really help get time make mistake deal tough situation witness negativity outside control","4686"
"thing earth little control think nice take charge thing within reach attitude punctuality spread good vibes","4687"
"hear lot professional im still begin will inevitably become jaded time","4688"
"im sure hope hold gratitude long possibly can","4689"
"","4690"
"","4691"
"sorry","4692"
"yes five week since update beast","4693"
"despite think past week stagnant term learn curve clinic","4694"
"last week december switch focus live breathe clinic try pass final","4695"
"also begin pediatric rotation thursday help realize think pediatric dentistry absolutely less now","4696"
"love work kid variety setting dentistry just one","4697"
"heartbreaking see torment several child dental office","4698"
"even speak faculty recent graduate surprisingly bleak view day day professional life much change perspective","4699"
"think complete look specialty except endo feel good interest pursue general dentistry career","4700"
"recent dean new year party huddle clique know rhino listen dr","4701"
"soeprono talk thirty everything settle life really start come together","4702"
"time perhaps appear little cocky respond feel like im already","4703"
"think late cant say ive change mind","4704"
"say together lol know feel like life really come together past month clinic","4705"
"perhaps school much streamline consistent compare hectic mess schedule know life just feel strongly im mean","4706"
"really success","4707"
"dentist make money","4708"
"dentist love","4709"
"dentist strike perfect worklife balance","4710"
"ive think lot success really lately goal order successful dentist","4711"
"think far ive conclude success ever change","4712"
"journey destination think concept chase help us good version","4713"
"maybe immediately graduate will define success able pay loan start practice","4714"
"maybe late career will worklife balance","4715"
"maybe little late will try ward dentist hunchback","4716"
"know","4717"
"another note oral surgery rotation last week end actually beingpretty cool","4718"
"faculty pretty nice understand surgeon","4719"
"like fast pace putting people pain pretty per se","4720"
"just something get dirty relatively caveman instrument literally just remove problem strangely satisfy","4721"
"also get assist interest implant sedation case resident","4722"
"week several faculty resident say consider go surgery think natural","4723"
"time pretty flatter like oh gosh","4724"
"act coy humble","4725"
"late think must see make think think really just boil like work operate room","4726"
"watch student assist see just completely zone majorly suck chatterbox","4727"
"definitely make good attempt helpful little socially awkward do know succeed one stay way thing get serious","4728"
"teamwork probably take natural sort set consider surgery watch team effort","4729"
"sadly im special im naturally gift supernatural surgeon hand","4730"
"will take reassurance attempt socially obnoxious good receive day","4731"
"clinic pick lately","4732"
"recently get new patient refer patient nice know people trust friend family","4733"
"im also work denture case now steep learn curve","4734"
"im almost resign think way learn something right denture mess less first","4735"
"even read old cr manual different vdovdr bite registration etc real person","4736"
"clinic havent good luck endo lately","4737"
"ive start molar endos complete","4738"
"none","4739"
"still hope two several appointment spend maxillary first molar endos resort refer endodontists optimism little reserve","4740"
"think like ive able far do like guesswork involve possibly miss mb extra root know work length really truly accurate etc","4741"
"thank goodness havent new patient appointment past week see regular pretty hard usual energy sick","4742"
"extracurricular im excite go national oral health conference april thth since ive academic conference remember pretty good motivate whatever theme","4743"
"finally time week get organize get little behind since spring break sick past week","4744"
"much love time school definitely make anxious come back feel like forget adult","4745"
"apology slack heavily eportfolio responsibility","4746"
"overall clinic great","4747"
"really enjoy d clinic now can recognize far ive come past year can help little tip stumble across past year","4748"
"feel much comfortable bread butter general dentistry srp composite restoration endo crown troubleshoot exception","4749"
"still lot leave learn confident work can identify area weakness good","4750"
"since im plan work general dentistry graduate ive try push year slightly outside comfort zone thing independently accurately efficiently","4751"
"want continue learn manage complex situation dentistry thing do go exactly plan think will come time","4752"
"course next four year dental school student like plan career path include aspect dental career important maintain ethic value commitment service","4753"
"now know like make public health dentistry priority less year graduate","4754"
"order develop professional confidence competency good learn leader among coworker","4755"
"continue wish pursue career public health dentistry","4756"
"course take far enrich understand need various patient population help understand basic science need make accurate dental diagnose","4757"
"past couple month clinic exponential learn curve","4758"
"learn adapt completely new environment treat patient","4759"
"learn axium learn proper protocol treatment plan learn various new dental material available clinic feel like learn course worth information clinic session","4760"
"truly enjoy part dental school experience fully engage speak patient try tailor treatment plan good suit patient need","4761"
"ive also opportunity learn various technique watch faculty member mentor student","4762"
"hope observation will help perform procedure smoothly come across patient population","4763"
"please see private personal statement","4764"
"believe ethical mean make decision base good right patient even mean may whats good provider","4765"
"example clinic patient insist immediate denture make even though cover insurance visible front tooth begin crown extremely break due decay","4766"
"faculty agree patient benefit immediate denture tooth require immediate replacement also need classic upper denture long term make immediate really patient disservice","4767"
"decision anger patient first important us provider right need go bed night know provide patient good possible care","4768"
"strive care compassionate dentist patient feel can trust","4769"
"currently pursue gpr follow graduation enjoy work pediatric population","4770"
"may lead specialize pediatric orthodontic dentistry","4771"
"think professionalism begin dentist dental school","4772"
"establish amongst colleague now present will certainly carry practice","4773"
"professional mean uphold high standard care","4774"
"mean maintain integrity office order command respect community serve","4775"
"must attentive patient need form caretreatment plan individual mind","4776"
"mean mindful adaptive one environment keep focus ultimate goal provide optimal patient care","4777"
"dental professional aware far come","4778"
"develop rapport many patient hone style professional interaction","4779"
"find confident skillful treat patient feel little frighten excite prospect practice dentistry","4780"
"seek provide quality care community look forward community leader partake various outreach opportunity locally internationally","4781"
"also look forward keep contact wonderful people meet great friend eventual colleague","4782"
"also aim gain good wellrounded education can nyu","4783"
"almost three dental school feel though gain learn much experience","4784"
"look back humble see much accomplish","4785"
"hard believe get point enter final year","4786"
"feel though experience entire life","4787"
"meet form relationship many amaze peer professor mentor make last impact gain knowledge skill will utilize rest life","4788"
"grow intellectually mature much close type person want become","4789"
"lot confident ability lot comfortable open people","4790"
"however want complacent","4791"
"hope use resource nyucd will provide grow even individual","4792"
"enter 4 year dental school feel though can confidently call dental professional","4793"
"understand build rapport patient handle difficult patient act behave professional manner","4794"
"something believe patient verify","4795"
"recognize endpoint progress professionally ongoing process however believe dental school far adequately prepare leave train professional","4796"
"dentistry especially private practice can become easy fall bad practice aware poor choice","4797"
"important reflect work patient care keep accountable","4798"
"think peer assessment self assessment can try stay top continue strive excellence","4799"
"enter have year think back past year clinical experience education","4800"
"clinic complete requirement have include fix crown removable partial denture complete denture periodontal care scale root plane perio outcome care prophies restorative care multiple class iis iiis ivs vs endo care root canal therapy pulpontomies","4801"
"also improve axium believe will help bill communicate option patient","4802"
"overall goal end have year will gain competency","4803"
"many requirement become professional beyond clinical aspect patient care","4804"
"include business part time management part","4805"
"think go clinic im find many challenge balance become familiar treatment option bill insurance procedure get easy manage","4806"
"many requirement become professional beyond clinical aspect patient care","4807"
"include business part time management part","4808"
"think go clinic im find many challenge balance become familiar treatment option bill insurance procedure get easy manage","4809"
"look back past three year dental school feel progress skill knowledge competency","4810"
"begin clinic wasnt always sure much learn axium apply knowledge lab skill real practice along time management","4811"
"however month feel grow little little concern confident eager work","4812"
"still feel learn treatment plan fix removable prosth work perio endo care restorative care","4813"
"like different faculty learn different style technique","4814"
"also like many colleague share tip","4815"
"always something can learn will make competent dentist","4816"
"have year feel hand skill get tremendous improvement can competently prep fill typodont tooth","4817"
"also learn dentistry just treat patient dental chair care overall health patient","4818"
"have year ive learn everything almost essential practice clinic just do experience yet","4819"
"procedure typodont tooth completely different real patient","4820"
"time forget learn lecture couldnt apply clinic","4821"
"will enhance review familiarize skill principle clinical exposure","4822"
"have student competent procedure perform clinic able help good give advice have student","4823"
"clinical skill patient management get enhance","4824"
"still continue learn faculty different case feel comfortable treat patient verify decision faculty instead ask help time","4825"
"want put effort good dental school will testament will professional dentist","4826"
"want expand knowledge","4827"
"time want learn experience will help grow learn can improve good hone professional skill","4828"
"come dental school want skill competent care dentist provide good care patient","4829"
"professional goal dentist will provide educate public preventive care","4830"
"want raise awareness importance dental health come hand hand overall systemic health","4831"
"common theme ive learn clinic self evaluate work important trait professional career","4832"
"hope continue self evaluate work critique continue improve learn even graduate","4833"
"fifteen year late koreanamerican cultural background fluency korean english tenacious personality become important component identity","4834"
"study practice endodontics will similar learn new language","4835"
"require rigorous train tireless practice","4836"
"plan show commitment enthusiasm endodontic study dedicate english study","4837"
"confident outstanding work ethic boundless motivation will contribute success program future endodontic practice hope help many patient like john","4838"
"currently dental student prestigious nyu come us good education","4839"
"since unique educational journey flourish sociallyawkward young international student know little english thrive dental student","4840"
"struggle inability communicate contradict cultural value","4841"
"various hardship consciously remind stay confident eager learn new expression idea eventually optimism persistence become salient part personality","4842"
"commitment discipline convince other believe potential grow scholar","4843"
"accept brandeis university bsms program biotechnology nyu college dentistry","4844"
"owe today perseverance diligence support people believe give chance succeed","4845"
"currently dental student prestigious nyu come us good education","4846"
"since unique educational journey flourish sociallyawkward young international student know little english thrive dental student","4847"
"struggle inability communicate contradict cultural value","4848"
"various hardship consciously remind stay confident eager learn new expression idea eventually optimism persistence become salient part personality","4849"
"commitment discipline convince other believe potential grow scholar","4850"
"accept brandeis university bsms program biotechnology nyu college dentistry","4851"
"owe today perseverance diligence support people believe give chance succeed","4852"
"patient john special place heart","4853"
"work develop appreciation endodontic therapy allow regain lose dental form function","4854"
"first consider excite aspect treatment replace lose tooth removable prosthesis partially edentulous","4855"
"perception change day come excruciating toothache upper leave canine keep night","4856"
"diagnose tooth symptomatic irreversible pulpitis perform emergency pulpotomy","4857"
"late day receive thank text message completely remove pain","4858"
"follow visit complete root canal therapy rct place cast post crown tooth use abutment partial denture","4859"
"extremely good have develop confidence within pursue specialty","4860"
"since mother diagnose cancer battle year become intimately involve disease like contribute can alleviate suffering come along","4861"
"now path towards oral surgery","4862"
"career excite something passionate","4863"
"currently research dr","4864"
"schmidt look cancer inflammation pain","4865"
"complete externships university michigan montefiore university hospital","4866"
"invaluable experience","4867"
"learn really peak interest omfs field","4868"
"now set mind pursue orthognathic surgery","4869"
"feel can impact people life immeasurable way will add value importance life","4870"
"additionally accept oral surgery honor program will get depth look life oral surgery resident","4871"
"hope even inspire validate reason pursue oral surgery","4872"
"also nominate win pierre fauchard academy scholarship dean award ceremony have student","4873"
"award recognize dental student demonstrate great potential development outstanding leader dental profession","4874"
"great honour motivate good can","4875"
"mature professional improve clinical organizational time management communication skill","4876"
"learn something new everyday try incorporate clinical practice","4877"
"every patient encounter teach something new see good person day","4878"
"along gain expertise clinical field grow professional look forward develop lifelong meaningful relationship faculty peer share similar passion vision","4879"
"international dentist see nyucd excellent opportunity pursue passion dentistry train provide excellent comprehensive dental care patient","4880"
"feel bless part organization always remain forefront dental education offer everything look institute term clinical set scientific environment academic structure expert faculty diversity","4881"
"year nyucd goal graduate competent dentist become confident perform variety clinical procedure manage patient complex dental medical condition","4882"
"past month interact treat patient diverse cultural social background feature wide range condition medical dental","4883"
"experience far help take clinical skill knowledge patient care diagnosis next level look forward make continuous improvement future","4884"
"excite move 4 year nyu look back three year feel competent every day dentist","4885"
"goal continue include learn can academically clinically order provide good care patient","4886"
"really enjoy past year clinic demand sense many requirement fulfill order pass have","4887"
"however get can certainly say feel much confident ability dentist","4888"
"procedure become familiar thing go fast efficiently","4889"
"along clinic bring close peer faculty continue learn day","4890"
"hope continue build important relationship maintain graduate","4891"
"professionalism responsible individual competent knowledge skill yet humble enough refer procedure complex","4892"
"dentist important practice within one expertise order provide patent good possible care","4893"
"student dentist important keep mind ethical principle treat patient autonomy justice beneficence nonmaleficence","4894"
"professionalism responsible individual competent knowledge skill yet humble enough refer procedure complex","4895"
"dentist important practice within one expertise order provide patent good possible care","4896"
"student dentist important keep mind ethical principle treat patient autonomy justice beneficence nonmaleficence","4897"
"journey dental school show general dentist aspire someone compassionate humble patient can trust restore health mouth","4898"
"feel past year clinical technical skill improve able deliver patient care much confidently comfortably","4899"
"ability diagnose present comprehensive treatment plan financially feasible patient also improve","4900"
"wish get good 4 year dental school perform many procedure possible interact variety patient","4901"
"past year always learn great deal course teach dr","4902"
"","4903"
"topic interest engage","4904"
"didactic course notice lot ethical concern within student body question ethical value","4905"
"enter clinic also aware ethic deal patient example aware discuss procedure medical history patient","4906"
"begin understand ethical situation face dental practice especially patient go much feel empathetic want everything can help however tight money become difficult hold back","4907"
"dr","4908"
"berkowitzs clinic always feel face similar dilemma patient self pay","4909"
"however encourage dr","4910"
"b hes get back need draw line","4911"
"enter th year important show professionalism daily basis","4912"
"now student eye patient provider","4913"
"show confidence can train","4914"
"show respect among peer patient","4915"
"professionalism learn process will continue improve mistake","4916"
"order professional one must culturally competent good","4917"
"may generalize patient fine must actively question understand patient individual identity","4918"
"rd year end continue completely change individual professional","4919"
"build upon st year can absolutely see develop","4920"
"happy progress hope embrace new challenge th year bring","4921"
"class challenge nevertheless interest","4922"
"continue strive ultimate goal competent dentist hope continue challenge take risk","4923"
"now meet lot classmate create relation hope build upon create deep level friendship amongst","4924"
"also hope stay strong mentally physically rd year approach throughout difficult time ahead didactic clinically","4925"
"enter clinic hope keep head even bad time come","4926"
"ethical provider mean understand rule regulation must abide always want good patient","4927"
"always good interest mind want honest provider","4928"
"keep patient inform condition treatment plan good always open good option term treatment even may conflict personal gain","4929"
"continue learn faculty good colleague feel ethical position mold will continue change","4930"
"end four year nyucd hope graduate competent dentist clinically ethically","4931"
"mean continue gain experience various patient scenario case will able conduct ethical manner possible","4932"
"also hope graduate nyucd good understand really mean serve patient care aside just treatment require actually serve leader role model","4933"
"want patient feel someone can trust","4934"
"become professional require development clinical professional skill","4935"
"time nyucd learn work patient good colleague clinic","4936"
"work clinic alongside faculty critical think ethical professional skill flourish","4937"
"journey nyucd become clinician long arduos day clinic know love","4938"
"since start dental school much profession progress make","4939"
"first start feel section need progress clinical skill","4940"
"go dental education come realize personal progress person learn accountable reliable approachable colleague important clinical skill","4941"
"work alongside faculty assist colleague learn work good team good glean valuable information","4942"
"continue time nyucd hope continue learn can improve","4943"
"practitioner hope become someone patient feel comfortable excite see","4944"
"goal continue become someone clinically competent able provide patient good treatment option regardless circumstance","4945"
"still believe role clinician provide quality care community need","4946"
"continue learn academically clinically know will difficult still achievable","4947"
"continue education nyucd feel become competent will continue grow clinician","4948"
"ethic define one standard","4949"
"dr","4950"
"teach us people see thing different perspective may seem unethical something ethical someone else viceversa","4951"
"know future start treat patient will encounter ethical dilemma will force confront ultimately decision will make will huge impact patient good portray health professional","4952"
"moral dilemma sometimes difficult issue face know confront issue essential growth future health professional","4953"
"past year dental school motivation just graduate dentist hope earn decent honorable live get marry","4954"
"death one close friend deah barakat also dental school find new motivation good school live example former companion","4955"
"become inspiration know selflessness time give assist other need even though busy school","4956"
"strive now become selfless give time school work good classmate large general community","4957"
"want know patient classmate someone actually care wellbeing fame fortune rather someone dedicate benefit other","4958"
"nyucd train become competent professional also potential professional never stop improve always find way good order provide good possible care patient","4959"
"feel will give dignity honor respect order become professional truly value profession profession strive achieve","4960"
"three year clinic realize good work can patient patient perceive person","4961"
"professional privilege responsibility will carry throughout professional career","4962"
"high ethical standard general public expect us way conduct now candidate dd something will reflect throughout entire life","4963"
"future professional need learn recognize error area need improve","4964"
"begin discover strength weakness realize really mean professional","4965"
"experience become health professional long difficult journey require still require lot patience determination","4966"
"advance dental school mentality way see thing change experience throughout journey become competent health professional","4967"
"realize knowledge gain far push able thing think beyond capability","4968"
"hope achieve four year dental school ability become leader amongst class nyu society general","4969"
"want become competent leader change continually change good also positive impact coworker dentist society general","4970"
"hope fulfill obligation duty dental student take advantage every opportunity give school gain beneficial knowledge learn new meaningful skill become actively involve school event activity become good dentist can possibly ability","4971"
"three year dental school can say acheiving envision begin","4972"
"however still long way go realize much potential can reach","4973"
"want use nyu foundation become leader hope","4974"
"part nyucd community hope provide patient good quality care","4975"
"want make sure dentist competent provide patient good treatment possible provide patient treatment alternative","4976"
"personal goal mine want make sure end year im comfortable perform treatment patient restorative perio prosth","4977"
"furthermore want make sure provide student body voice hear great gpr fair student affair representative","4978"
"now have feel provide succeed expectation want continue even competent confident clinic","4979"
"professional mean place patient need first knowledgeable field provide care patient","4980"
"must able ask help need afraid seek kind help faculty even peer","4981"
"also mean maintain integrity abide feel right thing","4982"
"must honest nonjudgmental","4983"
"definitely feel comfortable clinic path towards become professional move","4984"
"feel competent provide patient good possible care know seek help need","4985"
"feel like patient respect trust good job possible","4986"
"definitely feel see growth clinic term patient care treatment ability seek help need","4987"
"part nyucd community hope provide patient good quality care","4988"
"want make sure dentist competent provide patient good treatment possible provide patient treatment alternative","4989"
"personal goal mine want make sure end year im comfortable perform treatment patient restorative perio prosth","4990"
"furthermore want make sure provide student body voice hear great gpr fair student affair representative","4991"
"now have feel provide succeed expectation want continue even competent confident clinic","4992"
"ethic believe always simply right wrong","4993"
"couldnt wrong approach profession many dilemma face daily basis","4994"
"knowledge skill weve acquire realize power persuasion many people place trust us right thing","4995"
"right thing many circumstance clear become clear consider circumstance perception people havent even originally think","4996"
"ethic lifelong lesson","4997"
"constant reminder strive benefit other life","4998"
"something consider every decision hope continue path ethical dilemma principle guide whats right patient","4999"
"education spend time search something love something reward","5000"
"know long live never settle occupation wasnt fulfill","5001"
"mentor back vancouver show dentist can heal people provide something can really change life","5002"
"spend time patient dental office volunteer start really see vision come alive","5003"
"heart set exactly ive strive good can","5004"
"believe hard work passion can really make difference people life hand","5005"
"truth hard go dental education keep motivate stay passionate excite","5006"
"hardship didactics clinical practice take toll view profession provide","5007"
"become professional challenge","5008"
"often time ask im profession expect","5009"
"consider many option may think","5010"
"throughout past two year experience many situation make reflect find mean professional","5011"
"time need see see big picture realize consequence action many different capacity","5012"
"see eye everyone involve","5013"
"end many decision make neither right wrong often gray area","5014"
"hope can continue build see truth much fast see couldnt see past","5015"
"realize ive make decision base feel time certain situation","5016"
"realize now can work diplomacy professionalism alike build strong professional background can continue mature","5017"
"become professional challenge","5018"
"often time ask im profession expect","5019"
"consider many option may think","5020"
"throughout past two year experience many situation make reflect find mean professional","5021"
"time need see see big picture realize consequence action many different capacity","5022"
"see eye everyone involve","5023"
"end many decision make neither right wrong often gray area","5024"
"hope can continue build see truth much fast see couldnt see past","5025"
"year since clinic aba","5026"
"wonder im even look within radiograph able diagnose present treatment plan patient feel much accomplish","5027"
"however long way go professional progress approach skill finesse attention detail","5028"
"feel lot comfortable perfoming restorative work include crown caries preparationrestoration","5029"
"several thing like improve upon gain experience include bridge root canal treatment","5030"
"will do within 4 year hope focus patient management","5031"
"education spend time search something love something reward","5032"
"know long live never settle occupation wasnt fulfill","5033"
"mentor back vancouver show dentist can heal people provide something can really change life","5034"
"spend time patient dental office volunteer start really see vision come alive","5035"
"heart set exactly ive strive good can","5036"
"believe hard work passion can really make difference people life hand","5037"
"dentist without ethic efficient trust respect practitioner community","5038"
"important maintain ethical principle whether clinic community","5039"
"consistent care respect regardless patient incredibly important","5040"
"professionalism within context dentistry may different interpretation patient peer one self","5041"
"regard professional think dentist provide good care possible patient office also advocate healthcare outside practice","5042"
"dentist conduct knowledge action will come back reflect field dentistry whole","5043"
"white coat ceremony january certainly mark step stone dental profession","5044"
"reflect enter clinic must look consistently professional","5045"
"whether clinic anywhere around school patient will look us professional important hold standard","5046"
"nyucd student class intend acquire necessary skill knowledge compassion successful dentist class learn clinical work community outreach","5047"
"expect combination learn opportunity give solid foundation upon will become quality healthcare practitioner","5048"
"intend become efficient doctor offer good quality care patient donate time community locally abroad","5049"
"participate white coat ceremony feel formative knowledge point sufficient prepare us way ready come week begin experience practitioner clinic","5050"
"dr","5051"
"mention yesterday ethic can almost always boil integrity","5052"
"personal integrity trait influence action","5053"
"however learnable trait one can improve upon constantly","5054"
"healthcare world ethical decision make one main responsibility provider","5055"
"patient wellbeing come first immovable truth","5056"
"time nyucd will often tempt flex moral stop us real world","5057"
"honest classmate faculty importantly make ethical professional","5058"
"know want enter dental field since senior year high school","5059"
"never desire pursue medical field find dentistry simply know can become good dentist dental career oms","5060"
"right now goal","5061"
"like work toward specialize oms time openminded opportunity","5062"
"may find great another field fantastic","5063"
"however now love oms intricacy entail goal","5064"
"honest become professional little bite scary","5065"
"excite course doubt ability time embark total personal professional transformation","5066"
"obviously person today will change certainly relationship will interact people point forward","5067"
"praise action also put outside common citizen","5068"
"scary opinion","5069"
"never will look people random familiar light","5070"
"commitment make hopefully help need","5071"
"become professional place certain set expectation dentist","5072"
"look society generally trust","5073"
"know must ever strive uphold virtue give us reputation","5074"
"become professional easy","5075"
"take dedication study hand","5076"
"next four year will transformation period go citizen professional","5077"
"must accept fact must wholeheartedly devote pursuit","5078"
"make commitment community","5079"
"last week half come realize expectation place classmate faculty school","5080"
"always place lofty goal never return externally","5081"
"bar certainly raise amount past dental student tell go matter","5082"
"need get foot wet seriously see feel expectation","5083"
"know right now barely begin","5084"
"look forward challenge next four year","5085"
"past week know take positive step become professional progress wonderful thing see","5086"
"will dedicate personal nyucd community development order obtain high level dentistry possible","5087"
"will work ethically within legal moral boundary provide high possible standard care","5088"
"goal develop comprehensive skill set need professional dentist use skill advance education knowledge help need","5089"
"will put patient need","5090"
"goal leave nyucd good person just dentist","5091"
"four year nyucd mission forest foremost become good dentist","5092"
"academically like top work successful class will retake course hopefully able go specialty school whichever field interest","5093"
"socially like make long last friendship also fun life time bog work time","5094"
"also like involve various school activity international outreach program various opportunity offer college","5095"
"understand aspect become professional lack important","5096"
"skill communication approachability aspect need improve upon learn hope achieve four year nyucd","5097"
"profession require various aspect approachability communication skill honesty cleanliness patience respectfulness","5098"
"four year nyucd learn skill set provide care patient also skill become professional mention important learn","5099"
"important maintain professional ethic code see patient","5100"
"must also empathetic maintain good rapport patient","5101"
"mission become proficient dentist will provide good care available patient","5102"
"also like make long last relationship friendship time nyucd","5103"
"enter clinic hope use knowledge learn didactic course apply patient care provide optimal care patient","5104"
"also hope learn various clinical skill make patient comfortable procedure","5105"
"treat patient equally","5106"
"treat patient need treat","5107"
"sometimes something hate necessary something love","5108"
"strive great practitioner successful business man","5109"
"transition student professional still infancy situation can see begin development happen daily clinic","5110"
"start clinic ad finally feel like dentist just student anymore","5111"
"make transition internally","5112"
"will practice dentistry integrity honesty patient health professional trust ability knowledge","5113"
"hope gain good round dental education prepare difficult clinical case help understand ethicalcultural implication treat patient drive awareness business operation dentistry","5114"
"last year also decide pursue residency periodontics","5115"
"find periodontics reward specialty enter prevention treatment gum disease widespread prevalent","5116"
"order become good respect professional think important find mentor can look","5117"
"abundance selfrefection knowledge one can gain observe other know find great role model tend emulate trait make himher great improve baseline","5118"
"want become professional figure good respect patient colleague knowledge field","5119"
"have hope gain clinical knowledge can proficient specialty prosth endo perio restorative can build relevant treatment plan perform good possible care patient","5120"
"gain comprehensive scientific patientcare approach dental profession didactic course handson experience","5121"
"student will abide moral value proper ethical standard","5122"
"want become student take easy way","5123"
"break ethic slippery slope","5124"
"bad path anyone us follow especially since represent doctor community","5125"
"can risk license practice future worth investment put dental school","5126"
"want highly skill proficient handson task feel comfortable prep tooth treatment also want become relatable professional patient","5127"
"will help develop interpersonal relationship patient dental professional","5128"
"since enter clinic come understand patient really come trust like type relationship allow dentist deliver much good care","5129"
"also like learn entrepreneur aspect dentistry since make money another important concern","5130"
"become professional important will allow patient fellow work associate fellow dentist gain respect trust","5131"
"will also help follow proper moral ethic practice will ensure provide good care able","5132"
"even school now whenever see someone act unprofessional towards patient colleague bite disappointment","5133"
"whenever see instance try repeat mistake","5134"
"become professional important especially graduate enter real work world","5135"
"want patient respect dentist will help trust believe highly educate confident practice","5136"
"habit establish now will also become habit dd","5137"
"important grow professionally make sure continuously room grow","5138"
"stop professional progress will mean stop care dental profession","5139"
"mean enjoy profession something wish experience","5140"
"expect learn become good dentist can patient","5141"
"like easily able understand disease necessary treatment patient look receive deliver treatment deliver good exceptional wellrounded doctor","5142"
"treatment plan also area like good","5143"
"also like become good handle complex case","5144"
"now clinic involve patient care can see moral ethical reason constantly test","5145"
"understand important act patient good interest make decision will great benefit health","5146"
"goal dental school become proficient practice dentistry","5147"
"will accept criticism grow mistake may make","5148"
"want take advantage resource available institution learn peer good mentor","5149"
"want able focus study push reach goal set","5150"
"will accept criticism grow mistake may make practice","5151"
"will open learn peer order become good professional can","5152"
"want career establish good reputation field community","5153"
"will accept criticism grow mistake may make practice","5154"
"will open learn peer order become good professional can","5155"
"start apply everything learn past year patient care clinic excite able everything read","5156"
"goal dental school become proficient practice dentistry","5157"
"will accept criticism grow mistake may make","5158"
"want take advantage resource available institution learn peer good mentor","5159"
"ethic important people healthcare field particularly dentistry","5160"
"luckily class nyu enlighten us matter","5161"
"learn look different situation may encounter dental career discuss different method approach","5162"
"now feel much competent","5163"
"throughout four year will spend dental school first foremost hope become competent good round dentist","5164"
"graduate want good job able treat patient confidence","5165"
"furthermore hope build new connection strong friendship classmate faculty will spend much time next four year","5166"
"people colleague possibly big part future","5167"
"start dental school officially mark transition become professional","5168"
"become successful dentist entail certain level competency feel like process obtain","5169"
"science class take give really great foundation","5170"
"preclinical simulation class develop hand skill way never think imaginable short period time","5171"
"now feel immensely capable first start","5172"
"start dental school officially mark transition become professional","5173"
"become successful dentist entail certain level competency feel like process obtain","5174"
"science class take give really great foundation","5175"
"preclinical simulation class develop hand skill way never think imaginable short period time","5176"
"now feel immensely capable first start","5177"
"start clinic even challenge help grow dentist pass day","5178"
"dental school wonderful journey give knowledge experience need become educate dentist","5179"
"feel like progress dental professional gain experience every day work interact patient form network close relationship colleague","5180"
"throughout four year will spend dental school first foremost hope become competent good round dentist","5181"
"graduate want good job able treat patient confidence","5182"
"furthermore hope build new connection strong friendship classmate faculty will spend much time next four year","5183"
"people colleague possibly big part future","5184"
"believe due upbringing strong ethic will take long way","5185"
"however trait road never come end perfection nowhere near hope nyucd faculty student patient will help develop ethic ethic choice tht need make every day","5186"
"mission new york university college dentistry become competent professional wellrounded dentist can become","5187"
"will challenge theoretically practically","5188"
"choose path dentistry will constant competition other rather good yesterday day retire also hope become competent orthodontist can become still agree now however long want orthodontist know want general dentisty like ability flexible give differet type treatment","5189"
"will long courageous journey become professional yet one long desire every day new learn experince overcome multitude obstacle coome way","5190"
"believe due upbringing strong ethic professionalism will take long way","5191"
"however trait road never come end perfection nowhere near hope nyucd faculty student patient will help develop ethic professionalism keep grow nd professionaoism need question every step way","5192"
"mission new york university college dentistry now good clinician practitioner provide good possible care patient know alot every field dentistry want excell aspect","5193"
"get nyucd late cycle help appreciate opportunity become dentist ever","5194"
"time take get dental school grant think deserve never occur think otherwise","5195"
"always want continue want make change people life feel like way start remind humble","5196"
"hope take advantage every opportunity nyucd offer will help bring good can much positive impact future patient also life people meet","5197"
"four year nyucd strive become compassionate competent wellrounded professional ability make last impact community","5198"
