"Text","doc_id"
"like present expectation set forth career","3178"
"also like express deep respect patient cultural sensitivity unbiased decision make putting wellness patient forefront","3179"
"clinic really hasten process become professional","3180"
"various aspect professionalism require balance tailor personality","3181"
"probably go continuous work progress helpful learn present way will gain patient trust respect","3182"
"become professional encompass several factor take place course one entire professional career","3183"
"like embark journey practice learn ethical practice allow contribute health wellness patient","3184"
"like present expectation set forth career","3185"
"also like express deep respect patient cultural sensitivity unbiased decision make putting wellness patient forefront","3186"
"course past month ive learn many thing encompass make one develop professional","3187"
"find great learn come little thing","3188"
"example run late complete procedure next patient already arrive appointment need professional able notify patient arrive also stay calm complete task hand","3189"
"addition dental professional depend heavily timeliness preparedness","3190"
"know exactly procedure supply necessary organize set can help one become much efficient able maintain professionalism punctuality","3191"
"course next four year dental school student like plan career path include aspect dental career important maintain ethic value commitment service","3192"
"now know like make public health dentistry priority less year graduate","3193"
"order develop professional confidence competency good learn leader among coworker","3194"
"continue wish pursue career public health dentistry","3195"
"course take far enrich understand need various patient population help understand basic science need make accurate dental diagnose","3196"
"past couple month clinic exponential learn curve","3197"
"learn adapt completely new environment treat patient","3198"
"learn axium learn proper protocol treatment plan learn various new dental material available clinic feel like learn course worth information clinic session","3199"
"truly enjoy part dental school experience fully engage speak patient try tailor treatment plan good suit patient need","3200"
"ive also opportunity learn various technique watch faculty member mentor student","3201"
"hope observation will help perform procedure smoothly come across patient population","3202"
"2 year tough handle personal problem academic clinicallab load school good","3203"
"one point even think quit dental school together less take break","3204"
"however push continue although didnt perform good hope academic lab still glad finish everything","3205"
"know road dentistry even beyond school will easy one learn year hope overcome obstacle may come way","3206"
"next two year hope gain extensive clinical experience will feel comfortable prepare matter patient situation come across","3207"
"addition hope learn effectively manage time can lead balance lifestyle","3208"
"also hope look patient whole assess different medical problem instead just dental issue hand","3209"
"importantly hope work patient provide good service possible patient satisfy can become trust competent dentist","3210"
"thru week learn understand patient expectation treatment school manage patient expectation actually possible","3211"
"ive find gap ability present treatment plan patient way can understand follow","3212"
"two patient week show confusion misunderstand treatment believe come take time explain procedure reason need language relatable patient","3213"
"need good prepare knowledgeable service provide effectively answer patient question concern","3214"
"clinic update week able deliver pfm crown patient","3215"
"reward experience able see case start finish","3216"
"throughout entire crown fabrication process thing move relatively smoothly major complication face","3217"
"one aspect nervous crown preparation fabrication acrylic provisional","3218"
"make provisional many time simlab still nervous acrylic set tooth able remove want","3219"
"also use vacuumform matrix fabricate provisional previously dr","3220"
"comut recommend use","3221"
"thankfully provisional come good first try wish say always happen th floor","3222"
"final delivery crown lot reduction crown palatal surface much crown nearly leave without cingulum","3223"
"upon cement crown patient state satisfaction feel proud case turn","3224"
"picture take theyll serve reminder first many crown will deliver career","3225"
"begin clinic come realize time sensitivity integral work","3226"
"mean every sense strike need operate efficiency see patient","3227"
"important tweak right will make patient experience optimal patient dentist stress level minimal allow good possible work end dentist","3228"
"element become professional one sometimes go unmentioned feel like really strike critical something personally work improve","3229"
"hope grow dentist confident passionate compassionate work","3230"
"education will get next four year will give tool become skill knowledgeable professional","3231"
"feel foundation dental professional core knowledgeskill dentistry pair solid understand nuance field","3232"
"two element believe end time nyucd will consider professional mentor public peer","3233"
"feel professional certainly take new role enter clinic","3234"
"everything teach reality now learn professionally straightforward respectful honest key","3235"
"build trust patient important explain patient also important","3236"
"learn every day clinic try observant possible implement element behaviour see among faculty peer like way operate patient","3237"
"certainly see difference behaviour day one clinic today see evolve future become confident comfortable","3238"
"treat real patient clinic make realize different operate real human compare work mannequin","3239"
"believe practice lab help become fast good treat patient","3240"
"hard term get patient make go lot outreach","3241"
"get opportunity communicate lot people make become competent emphasize patient","3242"
"help retain patient get clinical exposure clinic","3243"
"hopefully will get opportunity work complex case will able learn become competent area dentistry","3244"
"first year experience lot disappointment","3245"
"first cheat","3246"
"every time exam quiz instructor yell cheat will tolerate still hear lot incidence cheat happen","3247"
"sometimes episode make feel like get disadvantage cheat make think lot","3248"
"however make final decision grade mist important aspect dental school","3249"
"will try good will focus will help become good progressional","3250"
"im good become professional aspect","3251"
"try good finish work time help peer able also try just sit study day long","3252"
"finish didactic course nyucd start treat patient clinic","3253"
"fun apply ive learn lecture lab real life patient","3254"
"since treat first patient june gain lot experience feel like way become competent practitioner day","3255"
"start prosth work however get comfortable restoration perio treatment","3256"
"still long way go term identify diagnose confident will competent area time graduate","3257"
"far way finish 2 semester dental school","3258"
"one year learn handle difficult situation also get along different people group","3259"
"totally different experience since use part large group","3260"
"learn interact different type person will help become good professional","3261"
"have far lot hard time consume compare last year","3262"
"think learn manage time make sure finish lab work","3263"
"start see patient experience help get ready become true professional","3264"
"think ethic go hand hand professionalism take course together","3265"
"ethic stage important grow student future clinician","3266"
"study learn material now odd will learn late cant understand many people cheat","3267"
"consider pretty honest person student believe hoop jump nyu take exam especially friend medical school take exam computer lab time choice","3268"
"just blow mind people school risk much money time career stupid decision","3269"
"clinic continue feel like professional","3270"
"work treat patient professional skill look forward since school","3271"
"interact actual human being nonideal dentition help become confident become way act speak patient confident operative skill confidence will improve gain experience","3272"
"believe ethical mean make decision base good right patient even mean may whats good provider","3273"
"example clinic patient insist immediate denture make even though cover insurance visible front tooth begin crown extremely break due decay","3274"
"faculty agree patient benefit immediate denture tooth require immediate replacement also need classic upper denture long term make immediate really patient disservice","3275"
"decision anger patient first important us provider right need go bed night know provide patient good possible care","3276"
"professionalism incredibly important part health care provider","3277"
"hold different standard patient look us advise council must uphold standard","3278"
"think way become professional individual","3279"
"gain confidence skill ability","3280"
"small fraction away dental professional want go survive have bring close goal","3281"
"now set patient take care understand like become professional","3282"
"every patient different want able treat respectful effective manner","3283"
"gain experience work get good find way relate show care","3284"
"think grow towards mature person good professional","3285"
"ethical decision make important provide treatment make impact patient experience","3286"
"meet people bad experience dentist trust treatment choice option offer","3287"
"interest school protect patient multiple faculty opportunity look work whereas private office","3288"
"can see difference now graduate may fall side bad trust","3289"
"may poor ethic merely lac good judgement","3290"
"seem constant anxiousness graduate time meet requirement","3291"
"visible upperclass d ask case chris find case d","3292"
"also present fellow classmate try reach monthly goal ces","3293"
"personally feel first three four month right goal close now sit half way end next week disappoint","3294"
"several factor include get comfortable use axium correctly cancellation many consult patient complicate case skill level","3295"
"hope thing will pick next semester skill can improve can efficient","3296"
"goal end year track graduate time","3297"
"pressure us think important always provide good patient care","3298"
"important find good mentor time dental school","3299"
"feel couple faculty mentor can go academic advice professional growth","3300"
"addition good friendscolleagues around helpful","3301"
"happy hope continue relationship part become professional now dental train","3302"
"often time easy get distract requirement responsibility outside clinic","3303"
"gain knowledge still make time priority home student activitiescommunity service important","3304"
"addition become professional need work efficiently productively find balance everything","3305"
"now clinic month have","3306"
"although many thing havent complete yet deliver prosth work endo feel gain good amount experience","3307"
"axium new challenge feel overwhelm system much comfortable now","3308"
"also comfortable comprehensive examination manage patient restorative perio care","3309"
"overall goal end have year will gain competency restorative dentistry periodontal care experience prosth endo work","3310"
"feel ethical decision amongst tough choice make","3311"
"many situation choose two option patient preference regard particular treatment contradict ideal treatment plan lead dilemma","3312"
"learn though teach patient choice treatment always respect case ethically correct think give full detail treatment patient help reflect correct treatment","3313"
"journey six month nyucd advance stand student reward learn experience","3314"
"next two year want enhance knowledge gain clinical expertise help esteem faculty will help render good dental care patient","3315"
"want see successful dentist without deny possible treatment patient","3316"
"strong believer professional success apart financial reward define degree fulfillment sense achievement","3317"
"learn professional never end journey","3318"
"sole clinical practice two year india still feel learn day become good clinically professionally","3319"
"nyucd provide excellent diversity patient important ingredient dental professional","3320"
"think right team work communication ethic help boost journey become dental professional","3321"
"learn professional never end journey","3322"
"sole clinical practice two year india still feel learn day become good clinically professionally","3323"
"nyucd provide excellent diversity patient important ingredient dental professional","3324"
"think right team work communication ethic help boost journey become dental professional","3325"
"start clinic july look back see definite growth personal professional front","3326"
"get opportunity enhance knowledge gain clinical expertise","3327"
"get learn comprehensive treatment care approach beneficial patient compare chief complaint base dental treatment approach learn india","3328"
"learn axium make organize patient record formulate treatment plan patient","3329"
"complete program want fearless confident take difficult challenge patient world offer","3330"
"journey six month nyucd advance stand student reward learn experience","3331"
"next two year want enhance knowledge gain clinical expertise help esteem faculty will help render good dental care patient","3332"
"want see successful dentist without deny possible treatment patient","3333"
"along want relive moment student make new friend socialize colleague mentor","3334"
"member peer review board come realize ethic involve run school dental professional","3335"
"place high value act ethical professional manner","3336"
"unfortunately deal many case year come realize matter field everyone uphold ethical behaviour","3337"
"believe role member peer review board eliminate good ability notion dishonesty unethical behaviour","3338"
"complete term time nyu really value knowledge experience gain board member","3339"
"keep many thing private ambition loud proud field dentistry","3340"
"will work hard make necessary sacrifice achieve dream","3341"
"wait day begin long now eager class begin","3342"
"thrive school learn niche","3343"
"become interest paediatrics year progress forward","3344"
"volunteer bellevue friday pediatric department move forward hope specialize field","3345"
"interest invisalign hope complete multiple case time nyu","3346"
"also hope gain knowledge implant sign many hand seminar outside nyu","3347"
"believe professional moment walk dental school","3348"
"realize role want play society come certain responsibility expectation","3349"
"dentist mean play major role society health","3350"
"action outside practice will adverse affect relationship patient staff","3351"
"always act professional manner uphold reputation competent wellrounded individual","3352"
"take part outreach year show people really value profession","3353"
"first patient really help understand conduct professional manner","3354"
"multiple patient help learn speak patient information need know upfront compare thing can explain future appointment","3355"
"especially learn provide patient every possible treatment option allow play role decision make process good suit need","3356"
"moment pick hand piece now confidently complete practical amaze","3357"
"amaze clinical knowledge now know","3358"
"feel like dentist day","3359"
"finally patient clinic reinforce motivation love field dentistry","3360"
"first restoration hand shake rob hold suction big support encouragement ask","3361"
"people truly value clinic floor help make firsttime procedure little scary also increase self confidence","3362"
"dental school believe become mature professional","3363"
"expect learn throughout year exactly want dentist","3364"
"excite hand experience simulation lab come love interact patient","3365"
"interact patient health field since age love every day","3366"
"genuinely care people feel go beyond basic care need","3367"
"hope learn form meaningful yet professional relationship patient interact next four year","3368"
"really try prove can bad critique","3369"
"also hope gain selfconfidence ability throughout dental school","3370"
"aim take part outreach help person meet good ability","3371"
"clinic month wake every morning excite go take care patient","3372"
"use believe long action take doesn ’ t hurt anything patient happy result thing doable","3373"
"however understand lot conflict may confront future interact group ’ s winwin situation","3374"
"also lot ethical regulation follow","3375"
"thought mature enough many aspect different perspective see thing","3376"
"like broaden horizon think holistically good break ethical regulation","3377"
"year exposure dentist sue even didnt anything wrong","3378"
"lot course teach us protect write everything chart","3379"
"start clinic past month face lot frustration challenge","3380"
"work real patient totally different thing preclinical course matter good course","3381"
"use confidence can finish class restoration hour suffer clean decay patient tooth hour","3382"
"easy work typodont cr however take session border mold patient upset","3383"
"now main focus gain much experience possible order deliver good care patient","3384"
"also know work different faculty important","3385"
"learn get faculty time depend","3386"
"professional mean good behave","3387"
"portrait patient influence greatly trust","3388"
"use want many tattoo dye hair different color","3389"
"now 2 thought","3390"
"people high expectation professional","3391"
"professional mean high ethical standard set standard soon late","3392"
"clinic find patient like hair color","3393"
"care attitude whether can take care main concern way explain procedure patient","3394"
"work communication skill good problem solve ability order build trust patient","3395"
"didnt know professional take lot responsibility society patient","3396"
"image want patient perceive also important influence patient flow","3397"
"thus become professional gain knowledge need perform certain procedure improve other life improve oral health whole society","3398"
"need educate patient people can obtain information make life healthy","3399"
"relationship bt patient beyond clinic care healthy life","3400"
"semester feel hand skill get tremendous improvement can competently prep fill typodont tooth","3401"
"also learn dentistry just treat patient dental chair care overall health patient","3402"
"year ive learn everything almost essential practice clinic just do experience yet","3403"
"procedure typodont tooth completely different real patient","3404"
"time forget learn lecture couldnt apply clinic","3405"
"will enhance review familiarize skill principle clinical exposure","3406"
"work real patient totally different work typodont","3407"
"podcasted lecture procedure still difficulty complete without help upperclassman","3408"
"need learn d observe deal patient","3409"
"become qualifiedgood dentist ample knowledge appropriate skill main purpose dental school","3410"
"order provide oral health care confidently society will absorb knowledge experience opportunity give us nyucd","3411"
"introvert person communicate people weakness","3412"
"use speak want say hurt people ’ s feel friend start hate","3413"
"afterward stop criticize people afraid give other feedback","3414"
"like improve peerassessment skill learn communicate good other without hurt anyone ’ s feel give useful constructive feedback help grow improve","3415"
"possible want make friend become good peer able give receive suggestion can open group practice together future","3416"
"management business skill important open practice like learn aspect since ’ have never expose information","3417"
"want pass class take away practical knowledge class can apply career future","3418"
"want competent just pass class time want able balance time wisely","3419"
"since start clinic last month realize important us retain everything learn didactic class apply knowledge","3420"
"right now want spend much time im clinic review im prepare clinic","3421"
"say feel slowly become professional manner behavior communication feel lot learn","3422"
"will continue respectful time learn faculty peer","3423"
"feel summer clinic slowly start become professional","3424"
"mean","3425"
"think mean im learn patient communication patient interaction","3426"
"yes learn patient communication many didactic class applicable now clinic","3427"
"will continue communicate professional manner peer faculty","3428"
"think end nd year continue rd year clinic will progress become professional manner interaction other","3429"
"still much learn grow confident skill think will confident professional","3430"
"extremely good have develop confidence within pursue specialty","3431"
"since mother diagnose cancer battle year become intimately involve disease like contribute can alleviate suffering come along","3432"
"now path towards oral surgery","3433"
"career excite something passionate","3434"
"currently research dr","3435"
"schmidt look cancer inflammation pain","3436"
"also externship line university michigan march","3437"
"hope even inspire validate reason pursue oral surgery","3438"
"look forward build maintain last relationship fellow student faculty","3439"
"furthermore recognize evolve intellect knowledge base will depend partly will take away other","3440"
"nyucd look forward get involve student organization participate many local global outreach program possible","3441"
"will attend maine april super excite help need","3442"
"also passion mine help fellow student capacity can can make rigorous curriculum together","3443"
"finally graduate nyucd like take away formative clinical experience will professionally competent provide optimal oral health care immediately school","3444"
"also important still continue thirstmotivation dental knowledge continue education field post graduation","3445"
"although weve almost reach end have year learn great amount character ideal professional possess still do know personally will carry patient people around","3446"
"professional can simply learn task need continue within field","3447"
"however consider time financial expense go become professional institution dental school master","3448"
"squeeze much information head try strive perfect score practical never satisfy become last","3449"
"principle im sure become great professional late life become 2 nature","3450"
"personally doesnt come easy speak wish dental school can shape mental image great professional","3451"
"still long way go think go lifelong process learn professional","3452"
"foundation ethic field dentistry base patient autonomy nonmaleficence beneficence justice veracity","3453"
"dental professional hold special position trust within community","3454"
"ethic good communicate truthfully build trust always respect doctor patient relationship","3455"
"communicate ethically honestly patient provide dental care good ability","3456"
"present ideal treatment plan patient involve decision make process","3457"
"make sure explain pro con treatment option reach faculty present ethical dilemma learn experience","3458"
"also important maintain proper documentation dental medical record avoid medicolegal issue","3459"
"student dentist primary responsibility respect health belief patient come different cultural background treat good fairly justly","3460"
"goal become competent dentist make clinical exposure offer nyucd","3461"
"genuinely care people like interact treat way want treat","3462"
"believe trust empathy respect integral component dentistpatient interaction","3463"
"want become competent clinician also develop lifelong relationship trust respect patient","3464"
"want able impact patient life positive meaningful way","3465"
"learn something new every day distinguish faculty peer try incorporate newly learn skill clinical practice","3466"
"become professional mean treat patient good ability know limitation learn past error make continuous improvement","3467"
"professional mean uphold standard ethic good patient live professional personal life serve patient community","3468"
"grow professional learn something new everyday experience patient encounter faculty peer intend make good yesterday","3469"
"try self evaluate make continuous improvement live expectation patient rely good","3470"
"have year intend enhance clinical skill grow professional","3471"
"want strengthen foundation prior dental experience gain advance skill perform difficult procedure good","3472"
"want improve organization time management skill able provide good dental care patient within ability","3473"
"will continue interact patient compassion empathy trust treat way want treat other","3474"
"believe become successful clinician important become compassionate empathetic individual first understand patient concern respect health belief communicate truthfully involve decision make","3475"
"also want improve knowledge course offer incorporate didactic knowledge clinical practice good","3476"
"mature professional improve clinical organizational time management communication skill","3477"
"learn something new everyday try incorporate clinical practice","3478"
"every patient encounter teach something new see good person day","3479"
"along gain expertise clinical field grow professional look forward develop lifelong meaningful relationship faculty peer share similar passion vision","3480"
"international dentist see nyucd excellent opportunity pursue passion dentistry train provide excellent comprehensive dental care patient","3481"
"feel bless part organization always remain forefront dental education offer everything look institute term clinical set scientific environment academic structure expert faculty diversity","3482"
"year nyucd goal graduate competent dentist become confident perform variety clinical procedure manage patient complex dental medical condition","3483"
"past month interact treat patient diverse cultural social background feature wide range condition medical dental","3484"
"experience far help take clinical skill knowledge patient care diagnosis next level look forward make continuous improvement future","3485"
"take course ethic clear dental profession good health care profession full transgression moral ethical boundary","3486"
"dilemma serious enough can lead expulsion school lawsuit private practice harm patient","3487"
"yet come across dilemma academic clinical experience nyu drastically challenge perception ethical standpoint","3488"
"however come across situation moral character will come question hope growth professional will guide outcome prove beneficial possible party involve","3489"
"throughout year nyu feel like seriously grow dental professional especially past month","3490"
"start patient care one terrify reward transition ever experience","3491"
"preclinical course help prepare fundamental skill patient care one must learn adapt every patient sit chair","3492"
"addition feel communication skill drastically improve since start clinic may","3493"
"able explain diagnose patient accurately choose word wisely patient can effectively grasp say","3494"
"month go excite see will continue grow time dental professional","3495"
"ethical individual can differentiate right wrong choses perform action within moral principle","3496"
"important keep mind principle ethic include autonomy beneficence justice non maleficence","3497"
"also important non judgmental sensitive towards different culture treat patient","3498"
"professionalism responsible individual competent knowledge skill practice ethically","3499"
"now clinic can apply ethical principle see patient day day basis","3500"
"important remember provide patient care respect patient opinion choice treatment key","3501"
"also important respect culture ensure judgmental interaction","3502"
"also important good read current research provide good treatment option evaluate publish article","3503"
"procedure read procedure lab manual prepare good","3504"
"professionalism responsible individual competent knowledge skill","3505"
"student dentist important keep mind ethical principle treat patient","3506"
"also important use learn can faculty research order provide good care patient","3507"
"last year dental school allow become competent student dentist","3508"
"classwork numerous hour lab work multiple test feel confident deliver good care patient","3509"
"now clinic continue learn faculty peer day","3510"
"work improve also able deliver care fast pace","3511"
"interact diverse patient pool feel culturally competent interact people day day basis","3512"
"excite move 3 year nyu look back two year feel competent every day dentist","3513"
"goal continue include learn can academically clinically order provide good care patient","3514"
"enter clinic wonderful experience different kind education apply everything learn classroom first two year","3515"
"reinforce learn experience strengthen skill future dentist","3516"
"along clinic bring close peer faculty continue learn day","3517"
"hope continue build important relationship maintain graduate","3518"
"progress immensely conduct healthcare set expose multitude scenario preclinic","3519"
"upon enter clinic already face opportunity critically evaluate situation patient may regard care patient good interest patient want treatment present treatment option manner address patient need produce outcome conduce positive oral health respect expectation treatment simultaneously educate decision potential outcome care","3520"
"past year always learn great deal course teach dr","3521"
"","3522"
"topic interest engage","3523"
"didactic course notice lot ethical concern within student body question ethical value","3524"
"enter clinic also aware ethic deal patient example aware discuss procedure medical history patient","3525"
"almost middle rd year can honestly say grow person professional since have","3526"
"evident especially deal patient","3527"
"start use learn didactic professional experience must say quiet excite","3528"
"tackle day come patient constantly learn feel competent patient see","3529"
"excite see have year","3530"
"nd year end continue completely change individual professional","3531"
"build upon st year can absolutely see develop","3532"
"happy progress hope embrace new challenge rd year bring","3533"
"class challenge nevertheless interest","3534"
"continue strive ultimate goal competent dentist hope continue challenge take risk","3535"
"now meet lot classmate create relation hope build upon create deep level friendship amongst","3536"
"also hope stay strong mentally physically rd year approach throughout difficult time ahead didactic clinically","3537"
"enter clinic hope keep head even bad time come","3538"
"ethical provider mean understand rule regulation must abide always want good patient","3539"
"always good interest mind want honest provider","3540"
"keep patient inform condition treatment plan good always open good option term treatment even may conflict personal gain","3541"
"moment feel progress professional","3542"
"learn great deal information since enter school","3543"
"every one class good peer help good professional","3544"
"day learn become competent dental practitioner","3545"
"experience clinic treat patient good various class take communication ethic aid become good practitioner","3546"
"good professional today education receive thus far","3547"
"now clinic fulltime feel lot comfortable deal patient professional manner","3548"
"able put play learn past good help patient","3549"
"important know talk patient able help listen concern","3550"
"student professional environment important whats good patient","3551"
"ethic believe always simply right wrong","3552"
"couldnt wrong approach profession many dilemma face daily basis","3553"
"knowledge skill weve acquire realize power persuasion many people place trust us right thing","3554"
"right thing many circumstance clear become clear consider circumstance perception people havent even originally think","3555"
"ethic lifelong lesson","3556"
"constant reminder strive benefit other life","3557"
"something consider every decision hope continue path ethical dilemma principle guide whats right patient","3558"
"education spend time search something love something reward","3559"
"know long live never settle occupation wasnt fulfill","3560"
"mentor back vancouver show dentist can heal people provide something can really change life","3561"
"spend time patient dental office volunteer start really see vision come alive","3562"
"heart set exactly ive strive good can","3563"
"believe hard work passion can really make difference people life hand","3564"
"truth hard go dental education keep motivate stay passionate excite","3565"
"hardship didactics clinical practice take toll view profession provide","3566"
"become professional challenge","3567"
"often time ask im profession expect","3568"
"consider many option may think","3569"
"throughout past two year experience many situation make reflect find mean professional","3570"
"time need see see big picture realize consequence action many different capacity","3571"
"see eye everyone involve","3572"
"end many decision make neither right wrong often gray area","3573"
"hope can continue build see truth much fast see couldnt see past","3574"
"realize ive make decision base feel time certain situation","3575"
"realize now can work diplomacy professionalism alike build strong professional background can continue mature","3576"
"become professional challenge","3577"
"often time ask im profession expect","3578"
"consider many option may think","3579"
"throughout past two year experience many situation make reflect find mean professional","3580"
"time need see see big picture realize consequence action many different capacity","3581"
"see eye everyone involve","3582"
"end many decision make neither right wrong often gray area","3583"
"hope can continue build see truth much fast see couldnt see past","3584"
"many experience nyucd ive gain much knowledge","3585"
"continue strive experience patient help think slowly progress professional","3586"
"truth consider professional certain degree definition terminology may differ","3587"
"want elevate profession dentistry constant strive excellence new vision dentist world","3588"
"order achieve must stay humble passionate","3589"
"believe two trait will guide end dental school beyond","3590"
"also want remind im patient need whats good despite requirement expectation licensure point view","3591"
"education spend time search something love something reward","3592"
"know long live never settle occupation wasnt fulfill","3593"
"mentor back vancouver show dentist can heal people provide something can really change life","3594"
"spend time patient dental office volunteer start really see vision come alive","3595"
"heart set exactly ive strive good can","3596"
"believe hard work passion can really make difference people life hand","3597"
"consider person high ethical moral standard especially work professional student treat patient","3598"
"uphold health autonomy requirement","3599"
"although get cees mdrs important treat patient honesty keep good interest heart important","3600"
"far follow mantra bring far plan continue course career","3601"
"3 year finally enter clinic become acclimate towards everyday clinical task alt buy large distance cover become good clinician can","3602"
"therefore current goal work various faculty challenge ask every step way go back retrieve information ive learn first two year fuel continuous improvement","3603"
"sometimes even know next step question exactly take particular step cascade event lead","3604"
"answer question already give first two year","3605"
"therefore big initiative year will go back learn connect dot get tight grasp various topic fuel growth","3606"
"mention professional train","3607"
"id like compare true season professional doctor professor whove teach us reality wouldnt even league","3608"
"theyve see experience come across many situation mold professional today","3609"
"although im sure theyve also shoe point life simply student","3610"
"graduate work many year theyve reach point today","3611"
"im sure ill similar journey towards become true professional will come time experience","3612"
"accord wikipedia professionalism term also describe standard education train prepare member profession particular knowledge skill necessary perform role profession","3613"
"addition professional subject strict code conduct enshrine rigorous ethical moral obligation","3614"
"base definition professional make","3615"
"id like consider person good educate follow strict code conduct enshrine rigorous ethical moral obligation","3616"
"although much need can come time experience become true professional","3617"
"therefore professional train","3618"
"year challenge become acclimate clinic axium many learn curve also one favorite since weve finally entred clinic","3619"
"two long year late weve arrive point can actually start treat patient","3620"
"ive learn great deal information learn human body function complete basic diagnostic exam patient","3621"
"experience extremely reward come close end 3 year eager start 4 add skill belt become good clinician","3622"
"dentist without ethic efficient trust respect practitioner community","3623"
"important maintain ethical principle whether clinic community","3624"
"consistent care respect regardless patient incredibly important","3625"
"professionalism within context dentistry may different interpretation patient peer one self","3626"
"regard professional think dentist provide good care possible patient office also advocate healthcare outside practice","3627"
"dentist conduct knowledge action will come back reflect field dentistry whole","3628"
"white coat ceremony january certainly mark step stone dental profession","3629"
"reflect enter clinic must look consistently professional","3630"
"whether clinic anywhere around school patient will look us professional important hold standard","3631"
"nyucd student class intend acquire necessary skill knowledge compassion successful dentist class learn clinical work community outreach","3632"
"expect combination learn opportunity give solid foundation upon will become quality healthcare practitioner","3633"
"intend become efficient doctor offer good quality care patient donate time community locally abroad","3634"
"participate white coat ceremony feel formative knowledge point sufficient prepare us way ready come week begin experience practitioner clinic","3635"
"get admission advance stand program nyu good thing happen ever true bless","3636"
"course curriculum nyucd hectic realize work hard get good two year","3637"
"come comprehensive patient care nyucd provide ample opportunity work wonderful patient learn new technique field dentistry","3638"
"next year want learn good technique treat patient nyu become one good health care professional","3639"
"international dentist like apply knowledge clinical skill patient nyu acquire career dentist","3640"
"now part diverse class nyucd goal learn high level dentistry possible will help refine hand skill learn late nuance field dentistry","3641"
"mission become knowledgeable health professional understand communicate build good relationship patient","3642"
"highly respect profession like uphold integrity ethic good communication patient colleague extract good clinical knowledge faculty transfer knowledge classroom patient clinical set","3643"
"next two year nyucd will strive become competent good health care professional possible","3644"
"next four year new york university college dentistry like become competent health professional uphold moral integrity ethic learn properly self evaluate peer professional set gain fundamental background science theory field dentistry develop sense social responsibility health care provider develop patient empathy learn build meaningful relationship","3645"
"four year nyucd mission forest foremost become good dentist","3646"
"academically like top work successful class will retake course hopefully able go specialty school whichever field interest","3647"
"socially like make long last friendship also fun life time bog work time","3648"
"also like involve various school activity international outreach program various opportunity offer college","3649"
"understand aspect become professional lack important","3650"
"skill communication approachability aspect need improve upon learn hope achieve four year nyucd","3651"
"profession require various aspect approachability communication skill honesty cleanliness patience respectfulness","3652"
"four year nyucd learn skill set provide care patient also skill become professional mention important learn","3653"
"mission become proficient dentist will provide good care available patient","3654"
"also like make long last relationship friendship time nyucd","3655"
"enter clinic hope use knowledge learn didactic course apply patient care provide optimal care patient","3656"
"also hope learn various clinical skill make patient comfortable procedure","3657"
"treat patient equally","3658"
"strive great practitioner successful business man","3659"
"want system work like see progress year","3660"
"student will abide moral value proper ethical standard","3661"
"want become student take easy way","3662"
"break ethic slippery slope","3663"
"first time break ethical code matter small may will increase likelihood break another code","3664"
"bad path anyone us follow especially since represent doctor community","3665"
"dental school hope able learn become good dentist can","3666"
"want highly skill proficient handson task good become relatable professional patient","3667"
"will help develop interpersonal relationship patient dental professional","3668"
"since enter clinic come understand patient really come trust like type relationship allow dentist deliver much good care","3669"
"also like learn entrepreneur aspect dentistry since make money another important concern","3670"
"become professional important will allow patient fellow work associate fellow dentist gain respect trust","3671"
"will also help follow proper moral ethic practice will ensure provide good care able","3672"
"even school now whenever see someone act unprofessional towards patient colleague bite disappointment","3673"
"yes may friend also colleague peer understand keep mind","3674"
"become professional important especially graduate enter real work world","3675"
"want patient respect dentist will help trust believe highly educate confident practice","3676"
"dental school will will represent profession","3677"
"important grow professionally make sure continuously room grow","3678"
"stop professional progress will mean stop care dental profession","3679"
"bad path choose","3680"
"expect learn become good dentist can patient","3681"
"like easily able understand treatment patient look receive deliver treatment deliver good exceptional wellrounded doctor","3682"
"now clinic involve patient care can see moral ethical reason constantly test","3683"
"understand important act patient good interest make decision will great benefit health","3684"
"goal dental school become proficient practice dentistry","3685"
"will accept criticism grow mistake may make","3686"
"want take advantage resource available institution learn peer good mentor","3687"
"want able focus study push reach goal set","3688"
"will accept criticism grow mistake may make practice","3689"
"will open learn peer order become good professional can","3690"
"want career establish good reputation field community","3691"
"will accept criticism grow mistake may make practice","3692"
"will open learn peer order become good professional can","3693"
"start apply everything learn past year patient care clinic excite able everything read","3694"
"goal dental school become proficient practice dentistry","3695"
"will accept criticism grow mistake may make","3696"
"want take advantage resource available institution learn peer good mentor","3697"
"take ethic class learn example give us learn may difficult decision future may support one principle go another","3698"
